Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
29.62,-1.432873,-4.145534,535.488286,3.878927,40.005229,-0.760139,-7.470795,0.724372
29.63,-1.467805,-4.148671,535.436818,3.861843,40.039375,-0.758257,-7.47789,0.721251
29.64,-1.483941,-4.149538,535.368745,3.846563,40.058643,-0.758671,-7.48244,0.718488
29.65,-1.477687,-4.148534,535.307125,3.832728,40.063129,-0.761796,-7.484139,0.715987
29.66,-1.452111,-4.145315,535.272906,3.820682,40.054822,-0.767345,-7.483065,0.713782
29.67,-1.415587,-4.139306,535.278735,3.81119,40.037049,-0.774335,-7.479664,0.712001
29.68,-1.378127,-4.130398,535.324572,3.804852,40.013691,-0.781435,-7.47466,0.710756
29.69,-1.347461,-4.119474,535.397498,3.801785,39.988416,-0.787467,-7.468921,0.710086
29.7,-1.326705,-4.108552,535.476307,3.801752,39.964199,-0.791771,-7.463299,0.709976
29.71,-1.314231,-4.100559,535.538759,3.804425,39.943239,-0.794227,-7.458515,0.710392
29.72,-1.305397,-4.098731,535.568216,3.809336,39.927096,-0.79504,-7.455091,0.71127
29.73,-1.295252,-4.105701,535.557567,3.815445,39.916781,-0.79453,-7.453313,0.712425
29.74,-1.28103,-4.122565,535.510302,3.820671,39.912625,-0.793084,-7.453195,0.713464
29.75,-1.263286,-4.14829,535.439288,3.821987,39.914067,-0.791171,-7.454452,0.713804
29.76,-1.245252,-4.179756,535.363318,3.81633,39.919647,-0.789267,-7.456552,0.712849
29.77,-1.230866,-4.212398,535.301491,3.801985,39.927372,-0.787675,-7.458857,0.710251
29.78,-1.222585,-4.241294,535.266809,3.779765,39.935306,-0.786353,-7.460822,0.706146
29.79,-1.220101,-4.26243,535.261697,3.753348,39.942063,-0.784885,-7.462156,0.701217
29.8,-1.220615,-4.273675,535.277698,3.728425,39.946989,-0.782617,-7.462853,0.69654
29.81,-1.220398,-4.275022,535.29959,3.710779,39.949989,-0.778919,-7.463108,0.693215
29.82,-1.216719,-4.268115,535.312151,3.704011,39.951182,-0.773504,-7.463156,0.691935
29.83,-1.209159,-4.255589,535.306631,3.708004,39.950703,-0.766666,-7.463144,0.692688
29.84,-1.199744,-4.240646,535.284126,3.719017,39.948833,-0.759299,-7.463108,0.694774
29.85,-1.191908,-4.226829,535.254357,3.731387,39.946435,-0.75262,-7.463075,0.697124
29.86,-1.188806,-4.217784,535.230601,3.73994,39.945342,-0.747741,-7.463202,0.698753
29.87,-1.191714,-4.216825,535.223421,3.741863,39.948253,-0.745313,-7.463846,0.699122
29.88,-1.199146,-4.226197,535.236312,3.737276,39.957913,-0.745344,-7.465471,0.698248
29.89,-1.206944,-4.246123,535.265254,3.728564,39.975838,-0.747181,-7.468416,0.696582
29.9,-1.209311,-4.274096,535.302293,3.719055,40.001314,-0.749632,-7.472659,0.694758
29.91,-1.200724,-4.304977,535.341352,3.711656,40.03136,-0.751285,-7.477726,0.693325
29.92,-1.178381,-4.332082,535.382967,3.707827,40.061861,-0.750987,-7.482842,0.692556
29.93,-1.144252,-4.349063,535.434567,3.707182,40.089381,-0.748332,-7.487261,0.692369
29.94,-1.105458,-4.352134,535.505549,3.707824,40.112769,-0.743889,-7.490635,0.692397
29.95,-1.072381,-4.34193,535.600069,3.70726,40.133751,-0.738985,-7.493231,0.692169
29.96,-1.055232,-4.323898,535.711955,3.703421,40.156269,-0.735111,-7.495869,0.691308
29.97,-1.060902,-4.306384,535.824343,3.695357,40.184946,-0.733259,-7.499649,0.689658
29.98,-1.091754,-4.296942,535.913638,3.683392,40.223476,-0.733522,-7.505589,0.687311
29.99,-1.146582,-4.29882,535.955667,3.668795,40.273575,-0.735147,-7.514348,0.684533
30,-1.222506,-4.309694,535.93187,3.653124,40.334713,-0.736965,-7.52609,0.68164
30.01,-1.31624,-4.323244,535.833901,3.637446,40.404529,-0.73792,-7.540495,0.678838
30.02,-1.424046,-4.33246,535.665655,3.621776,40.479662,-0.737416,-7.55689,0.676126
30.03,-1.540975,-4.332808,535.442728,3.605052,40.556763,-0.735355,-7.574435,0.673284
30.04,-1.66049,-4.323875,535.190441,3.585806,40.633431,-0.73193,-7.592331,0.670006
30.05,-1.775115,-4.309031,534.941676,3.563171,40.708836,-0.727336,-7.609958,0.666086
30.06,-1.877889,-4.293569,534.734257,3.537631,40.783827,-0.721602,-7.626934,0.661568
30.07,-1.963949,-4.282404,534.605694,3.511129,40.860418,-0.714607,-7.643094,0.65677
30.08,-2.031541,-4.278448,534.583572,3.486533,40.940772,-0.706271,-7.658442,0.652196
30.09,-2.081934,-4.282135,534.673508,3.466746,41.026,-0.696789,-7.673094,0.648386
30.1,-2.117977,-4.291838,534.851244,3.453789,41.115229,-0.686743,-7.687227,0.645748
30.11,-2.141785,-4.304637,535.066091,3.448167,41.205382,-0.677025,-7.700989,0.644438
30.12,-2.152948,-4.317106,535.257269,3.448748,41.291734,-0.668625,-7.714372,0.644316
30.13,-2.148616,-4.326047,535.375967,3.45321,41.368973,-0.662408,-7.727088,0.645007
30.14,-2.125586,-4.329329,535.401607,3.458889,41.432234,-0.65898,-7.738534,0.646036
30.15,-2.082967,-4.326885,535.344435,3.463721,41.477791,-0.658634,-7.74787,0.647008
30.16,-2.023521,-4.321481,535.235239,3.466939,41.503388,-0.661345,-7.754233,0.647741
30.17,-1.952907,-4.318525,535.109719,3.469236,41.508471,-0.66678,-7.757002,0.648322
30.18,-1.877637,-4.324482,534.995861,3.472293,41.494409,-0.674294,-7.756024,0.649032
30.19,-1.8032,-4.344225,534.908703,3.477849,41.4646,-0.682969,-7.751715,0.650176
30.2,-1.733302,-4.378346,534.852011,3.486722,41.424194,-0.691719,-7.744982,0.651904
30.21,-1.670295,-4.421792,534.823927,3.498239,41.379345,-0.699498,-7.737003,0.654092
30.22,-1.616261,-4.464767,534.823234,3.510435,41.336185,-0.705504,-7.728943,0.656373
30.23,-1.574008,-4.49562,534.85308,3.520908,41.2999,-0.709324,-7.721728,0.658294
30.24,-1.547362,-4.50441,534.920133,3.527818,41.27425,-0.710963,-7.715965,0.659504
30.25,-1.540596,-4.485822,535.029794,3.530454,41.261633,-0.710796,-7.712025,0.659861
30.26,-1.557329,-4.440834,535.180316,3.529224,41.26346,-0.709482,-7.710198,0.659446
30.27,-1.599337,-4.376951,535.358851,3.525269,41.280418,-0.707855,-7.710794,0.658487
30.28,-1.665597,-4.306859,535.54143,3.519979,41.312327,-0.706791,-7.714123,0.657275
30.29,-1.751644,-4.245653,535.697678,3.514549,41.357651,-0.707024,-7.720334,0.656069
30.3,-1.849486,-4.207271,535.799066,3.509714,41.413071,-0.708931,-7.729217,0.655043
30.31,-1.948578,-4.201003,535.826826,3.505732,41.473627,-0.712367,-7.740118,0.654266
30.32,-2.03802,-4.228875,535.775478,3.502546,41.533641,-0.716623,-7.752061,0.653734
30.33,-2.109325,-4.284676,535.65114,3.499962,41.58816,-0.720567,-7.764038,0.653403
30.34,-2.158485,-4.35525,535.467484,3.497708,41.634346,-0.722975,-7.775327,0.653206
30.35,-2.186308,-4.424055,535.243005,3.495387,41.672236,-0.722937,-7.785667,0.653047
30.36,-2.196973,-4.475885,535.000847,3.492355,41.704669,-0.720164,-7.795253,0.652776
30.37,-2.195755,-4.501104,534.769149,3.487666,41.736483,-0.715049,-7.804579,0.652182
30.38,-2.187214,-4.498033,534.578786,3.480273,41.773208,-0.708472,-7.814229,0.651031
30.39,-2.174643,-4.472865,534.457651,3.469561,41.819522,-0.701457,-7.824665,0.649174
30.4,-2.160545,-4.437147,534.423709,3.456008,41.877816,-0.694856,-7.83607,0.646679
30.41,-2.147256,-4.403567,534.479781,3.441473,41.947373,-0.689153,-7.848262,0.643892
30.42,-2.13713,-4.381618,534.611541,3.428749,42.024526,-0.684441,-7.860759,0.641353
30.43,-2.132438,-4.374847,534.78882,3.420474,42.103823,-0.680489,-7.872981,0.639593
30.44,-2.135457,-4.380611,534.970477,3.418062,42.179801,-0.676872,-7.88451,0.638925
30.45,-2.1488,-4.392026,535.113301,3.421283,42.248748,-0.673188,-7.89529,0.639357
30.46,-2.175514,-4.401041,535.183719,3.428635,42.309719,-0.669311,-7.905644,0.640646
30.47,-2.218426,-4.401329,535.16797,3.438092,42.364379,-0.665598,-7.91609,0.642432
30.48,-2.27869,-4.390042,535.075248,3.447838,42.415696,-0.662867,-7.927053,0.644365
30.49,-2.354053,-4.368173,534.931757,3.456841,42.466057,-0.662121,-7.938593,0.646221
30.5,-2.437815,-4.339888,534.769475,3.465239,42.515662,-0.664144,-7.950278,0.647987
30.51,-2.519412,-4.311294,534.616401,3.474325,42.561935,-0.669195,-7.96121,0.649873
30.52,-2.586902,-4.288853,534.492484,3.48584,42.600227,-0.676915,-7.97022,0.652178
30.53,-2.63056,-4.277628,534.410343,3.500676,42.62548,-0.686454,-7.97617,0.655054
30.54,-2.645897,-4.27978,534.377078,3.517767,42.634107,-0.696759,-7.978281,0.658293
30.55,-2.634561,-4.293885,534.394435,3.534117,42.625304,-0.706914,-7.976375,0.661331
30.56,-2.602779,-4.315341,534.457448,3.546241,42.601289,-0.716359,-7.970941,0.663522
30.57,-2.558582,-4.33783,534.553747,3.552262,42.566455,-0.72485,-7.962989,0.664529
30.58,-2.509495,-4.355495,534.665584,3.553281,42.525909,-0.732201,-7.95374,0.66458
30.59,-2.46158,-4.365173,534.774496,3.553139,42.484105,-0.737999,-7.944303,0.664418
30.6,-2.419506,-4.36769,534.86613,3.556661,42.444138,-0.741534,-7.935469,0.664963
30.61,-2.386817,-4.367382,534.932029,3.567386,42.407828,-0.742019,-7.927704,0.666886
30.62,-2.365851,-4.369847,534.967319,3.58598,42.376355,-0.738972,-7.921298,0.670318
30.63,-2.357555,-4.378926,534.966792,3.610086,42.350907,-0.732554,-7.916549,0.674824
30.64,-2.36178,-4.394459,534.923852,3.635562,42.33286,-0.723667,-7.913811,0.679641
30.65,-2.378183,-4.412005,534.834763,3.658299,42.323329,-0.713792,-7.913347,0.684005
30.66,-2.406882,-4.424773,534.706081,3.675691,42.322263,-0.704608,-7.915052,0.687423
30.67,-2.447806,-4.426853,534.559808,3.687208,42.327568,-0.697552,-7.91821,0.689765
30.68,-2.498764,-4.416233,534.431561,3.694201,42.33482,-0.69348,-7.921467,0.691239
30.69,-2.55365,-4.396161,534.361289,3.699283,42.337944,-0.692586,-7.923093,0.692281
30.7,-2.602481,-4.37416,534.380736,3.705566,42.330777,-0.694571,-7.921464,0.693432
30.71,-2.6337,-4.359083,534.503152,3.715842,42.308936,-0.698907,-7.915563,0.695196
30.72,-2.637793,-4.3574,534.718459,3.731803,42.271204,-0.705031,-7.90532,0.6979
30.73,-2.610558,-4.370264,534.993914,3.753514,42.219807,-0.712366,-7.891642,0.701599
30.74,-2.55467,-4.392713,535.279448,3.779424,42.15943,-0.720188,-7.876153,0.706066
30.75,-2.47896,-4.415583,535.517767,3.806998,42.095407,-0.727465,-7.860693,0.7109
30.76,-2.39571,-4.429326,535.658976,3.833746,42.031893,-0.732844,-7.846763,0.715707
30.77,-2.316947,-4.427895,535.676574,3.858094,41.970812,-0.734916,-7.835103,0.720228
30.78,-2.250981,-4.410759,535.578463,3.87968,41.911903,-0.732763,-7.825539,0.724391
30.79,-2.200243,-4.382182,535.406798,3.899079,41.853574,-0.726579,-7.817154,0.728246
30.8,-2.161035,-4.348293,535.224808,3.917276,41.793872,-0.717984,-7.808658,0.731894
30.81,-2.125183,-4.313626,535.095365,3.935242,41.73096,-0.709746,-7.798789,0.735428
30.82,-2.082986,-4.279061,535.060768,3.95374,41.662996,-0.704927,-7.786591,0.738933
30.83,-2.026355,-4.2423,535.132258,3.973339,41.587817,-0.705828,-7.771503,0.742497
30.84,-1.951141,-4.200563,535.291505,3.994536,41.502912,-0.713214,-7.753329,0.746236
30.85,-1.858042,-4.15365,535.499858,4.017926,41.405922,-0.726105,-7.7322,0.750313
30.86,-1.751959,-4.105185,535.70925,4.044221,41.295601,-0.742156,-7.708585,0.754928
30.87,-1.640218,-4.061116,535.871197,4.073926,41.172816,-0.758408,-7.683342,0.760244
30.88,-1.530465,-4.026613,535.943709,4.106745,41.040986,-0.772094,-7.657705,0.766264
30.89,-1.429121,-4.003504,535.897503,4.141109,40.905555,-0.781285,-7.633093,0.772743
30.9,-1.340788,-3.98969,535.722144,4.174296,40.772611,-0.78526,-7.610776,0.77919
30.91,-1.268413,-3.980484,535.431042,4.203255,40.647262,-0.78456,-7.591503,0.785023
30.92,-1.213631,-3.970753,535.063123,4.225803,40.53249,-0.780755,-7.575273,0.789777
30.93,-1.17667,-3.956672,534.679162,4.241621,40.428942,-0.77595,-7.561346,0.793302
30.94,-1.155598,-3.936444,534.351884,4.252533,40.335681,-0.772176,-7.548524,0.79583
30.95,-1.145318,-3.910194,534.151006,4.261844,40.251473,-0.770805,-7.535598,0.797872
30.96,-1.137458,-3.87955,534.126815,4.272985,40.175882,-0.772145,-7.521787,0.799995
30.97,-1.122128,-3.847223,534.296988,4.288212,40.109534,-0.77533,-7.506974,0.80259
30.98,-1.091415,-3.816653,534.639888,4.307969,40.053468,-0.778589,-7.491672,0.80577
30.99,-1.04313,-3.791656,535.095586,4.331094,40.008093,-0.77989,-7.476812,0.809406
31,-0.98276,-3.776073,535.575318,4.355525,39.97257,-0.777725,-7.463483,0.813242
31.01,-0.922289,-3.77339,535.979746,4.379106,39.945027,-0.771706,-7.452712,0.817028
31.02,-0.876047,-3.786347,536.223679,4.400243,39.923401,-0.762644,-7.445289,0.820598
31.03,-0.855301,-3.816495,536.260167,4.418307,39.906283,-0.75215,-7.44159,0.823911
31.04,-0.863954,-3.863499,536.093996,4.433729,39.893271,-0.741993,-7.441469,0.827043
31.05,-0.89725,-3.924121,535.777604,4.447692,39.884806,-0.733576,-7.444284,0.830138
31.06,-0.944015,-3.991396,535.39111,4.461475,39.881819,-0.727679,-7.4491,0.833311
31.07,-0.991381,-4.054952,535.016506,4.475684,39.885455,-0.724408,-7.454995,0.836551
31.08,-1.029858,-4.10311,534.717623,4.489724,39.896905,-0.723283,-7.461304,0.839644
31.09,-1.056546,-4.126292,534.531972,4.501801,39.917289,-0.723397,-7.467708,0.842195
31.1,-1.075312,-4.120247,534.473066,4.509467,39.947504,-0.723687,-7.474185,0.843722
31.11,-1.09423,-4.087492,534.53702,4.510437,39.988033,-0.723286,-7.480872,0.843803
31.12,-1.121728,-4.036441,534.707182,4.503241,40.038653,-0.72181,-7.487959,0.842188
31.13,-1.163154,-3.978994,534.954756,4.487492,40.098071,-0.719431,-7.4956,0.838855
31.14,-1.219013,-3.92772,535.238369,4.463845,40.163667,-0.716712,-7.503884,0.833992
31.15,-1.285357,-3.893223,535.507216,4.43377,40.231614,-0.714328,-7.512805,0.827957
31.16,-1.356017,-3.881787,535.709725,4.399293,40.297552,-0.712847,-7.522274,0.821208
31.17,-1.425568,-3.893704,535.805609,4.362779,40.357688,-0.712597,-7.532151,0.814247
31.18,-1.491589,-3.923113,535.776841,4.326724,40.409897,-0.7136,-7.5423,0.807561
31.19,-1.555192,-3.959803,535.633243,4.293479,40.454346,-0.715574,-7.55262,0.801571
31.2,-1.619827,-3.992448,535.410084,4.264937,40.493342,-0.718022,-7.563052,0.796574
31.21,-1.689041,-4.012019,535.157462,4.242378,40.530479,-0.720439,-7.573561,0.792734
31.22,-1.763968,-4.014112,534.924682,4.226485,40.569472,-0.722562,-7.584147,0.790108
31.23,-1.841375,-3.999579,534.745882,4.217388,40.613057,-0.724536,-7.594833,0.788671
31.24,-1.913224,-3.97359,534.633138,4.214614,40.662215,-0.726895,-7.605629,0.788319
31.25,-1.968402,-3.943737,534.579107,4.217085,40.715805,-0.730435,-7.616423,0.788861
31.26,-1.996246,-3.917766,534.565951,4.223266,40.77072,-0.736012,-7.626883,0.790037
31.27,-1.990462,-3.901492,534.574883,4.2314,40.822605,-0.744305,-7.636461,0.791545
31.28,-1.951741,-3.897463,534.592338,4.239721,40.867006,-0.755493,-7.644518,0.793075
31.29,-1.888038,-3.904755,534.61198,4.246717,40.900591,-0.768957,-7.650519,0.794355
31.3,-1.812486,-3.919852,534.63378,4.251425,40.922063,-0.783231,-7.654223,0.795203
31.31,-1.739805,-3.938113,534.661809,4.253611,40.932419,-0.796373,-7.655759,0.79557
31.32,-1.682594,-3.95529,534.70186,4.253668,40.934539,-0.806661,-7.655582,0.795521
31.33,-1.648779,-3.968616,534.759208,4.25231,40.932337,-0.813288,-7.654349,0.795182
31.34,-1.640839,-3.977129,534.836723,4.25032,40.929896,-0.81664,-7.652783,0.794695
31.35,-1.656607,-3.981232,534.934224,4.248466,40.93087,-0.817966,-7.651571,0.794203
31.36,-1.690963,-3.981905,535.049411,4.247479,40.938107,-0.818627,-7.651276,0.793848
31.37,-1.737808,-3.980095,535.178699,4.247867,40.953331,-0.819354,-7.652272,0.793729
31.38,-1.791902,-3.976615,535.31602,4.249577,40.976813,-0.81994,-7.654696,0.793845
31.39,-1.850028,-3.972515,535.450649,4.251773,41.007227,-0.819488,-7.658451,0.794055
31.4,-1.910797,-3.969604,535.567636,4.252991,41.041788,-0.81698,-7.663232,0.794109
31.41,-1.972875,-3.970609,535.652686,4.25168,41.076489,-0.81183,-7.668493,0.793738
31.42,-2.032618,-3.978676,535.698708,4.24689,41.106262,-0.804159,-7.673392,0.792776
31.43,-2.082786,-3.996274,535.708447,4.238749,41.125177,-0.794772,-7.676783,0.791242
31.44,-2.113572,-4.023887,535.690365,4.228526,41.127086,-0.784927,-7.677399,0.78936
31.45,-2.115721,-4.058978,535.650921,4.218259,41.106805,-0.776047,-7.674178,0.787502
31.46,-2.084115,-4.09578,535.589971,4.210084,41.061472,-0.769447,-7.666587,0.786065
31.47,-2.019768,-4.126458,535.503245,4.205547,40.991362,-0.766077,-7.654736,0.785345
31.48,-1.92913,-4.143524,535.389899,4.205253,40.899769,-0.766306,-7.639249,0.785456
31.49,-1.821154,-4.142489,535.259462,4.209105,40.791969,-0.769793,-7.620971,0.786367
31.5,-1.70364,-4.123297,535.13341,4.216982,40.673722,-0.775533,-7.60067,0.788024
31.51,-1.580476,-4.08979,535.040359,4.229333,40.549842,-0.782115,-7.578838,0.79047
31.52,-1.4509,-4.047608,535.007312,4.247096,40.423251,-0.788157,-7.555645,0.793839
31.53,-1.311091,-4.00177,535.050362,4.270849,40.294691,-0.792763,-7.531009,0.798214
31.54,-1.157318,-3.955178,535.167354,4.299656,40.163092,-0.795803,-7.504772,0.803423
31.55,-0.989112,-3.908629,535.334608,4.33046,40.026522,-0.797867,-7.476916,0.808926
31.56,-0.810996,-3.862061,535.510539,4.358587,39.883549,-0.799875,-7.447762,0.813912
31.57,-0.632145,-3.816131,535.647852,4.379304,39.734692,-0.802541,-7.418062,0.817572
31.58,-0.464291,-3.773309,535.711117,4.389633,39.583431,-0.805966,-7.388951,0.819403
31.59,-0.318778,-3.738123,535.691433,4.389459,39.436344,-0.809607,-7.361765,0.819401
31.6,-0.203816,-3.716525,535.610317,4.381444,39.302119,-0.812629,-7.33782,0.818028
31.61,-0.122864,-3.714314,535.511012,4.369817,39.189629,-0.814414,-7.318174,0.816009
31.62,-0.074697,-3.73473,535.441844,4.358614,39.105729,-0.81484,-7.30345,0.814022
31.63,-0.054912,-3.776017,535.439259,4.350049,39.053588,-0.814184,-7.293748,0.812426
31.64,-0.057846,-3.830359,535.517203,4.343634,39.032139,-0.812792,-7.288681,0.81111
31.65,-0.077818,-3.88527,535.66568,4.336408,39.036624,-0.810846,-7.287498,0.809536
31.66,-0.109426,-3.927287,535.856513,4.324284,39.059872,-0.808366,-7.289241,0.806985
31.67,-0.14747,-3.946491,536.052014,4.304003,39.093847,-0.805374,-7.29292,0.802908
31.68,-0.187272,-3.939929,536.212983,4.274801,39.131087,-0.802009,-7.297676,0.797221
31.69,-0.225665,-3.912594,536.304568,4.238936,39.165756,-0.79853,-7.302894,0.790397
31.7,-0.262256,-3.875613,536.300441,4.200782,39.194216,-0.795213,-7.308257,0.783289
31.71,-0.300179,-3.842387,536.186574,4.16497,39.215212,-0.792226,-7.313725,0.776776
31.72,-0.345697,-3.82414,535.964869,4.134483,39.229838,-0.789514,-7.319479,0.771409
31.73,-0.406375,-3.826624,535.65509,4.1096,39.241377,-0.786723,-7.325867,0.76721
31.74,-0.488103,-3.849086,535.293289,4.088085,39.254899,-0.783217,-7.333344,0.763709
31.75,-0.591995,-3.885606,534.926491,4.066403,39.276464,-0.778278,-7.342404,0.76018
31.76,-0.712675,-3.927905,534.605098,4.041299,39.311925,-0.771457,-7.353451,0.755941
31.77,-0.839164,-3.968364,534.375041,4.011012,39.365644,-0.762925,-7.36667,0.750599
31.78,-0.958345,-4.002177,534.27132,3.975663,39.439551,-0.753608,-7.381933,0.744128
31.79,-1.059591,-4.028144,534.313554,3.936816,39.532812,-0.744966,-7.398804,0.736799
31.8,-1.138447,-4.048062,534.502884,3.89657,39.642099,-0.738485,-7.416629,0.729008
31.81,-1.197673,-4.065098,534.819182,3.856647,39.762284,-0.735101,-7.434715,0.721112
31.82,-1.245326,-4.081942,535.219261,3.81787,39.887323,-0.734853,-7.45252,0.713328
31.83,-1.29097,-4.099676,535.639288,3.780236,40.011106,-0.73689,-7.469786,0.705743
31.84,-1.341746,-4.117901,536.004612,3.743476,40.128151,-0.739832,-7.486531,0.698404
31.85,-1.399774,-4.135826,536.246626,3.707598,40.234219,-0.742268,-7.502932,0.691398
31.86,-1.461761,-4.153459,536.321494,3.67293,40.326909,-0.743187,-7.519167,0.684837
31.87,-1.520956,-4.172124,536.223223,3.639634,40.406193,-0.742205,-7.535331,0.678754
31.88,-1.570705,-4.194012,535.985378,3.607189,40.474627,-0.739596,-7.551442,0.673001
31.89,-1.607968,-4.220927,535.670652,3.574308,40.537058,-0.736172,-7.567534,0.667258
31.9,-1.634911,-4.252787,535.352593,3.539417,40.599746,-0.733054,-7.58374,0.661138
31.91,-1.657796,-4.286675,535.096307,3.501401,40.669054,-0.731361,-7.600324,0.65435
31.92,-1.684055,-4.317206,534.944326,3.460152,40.750031,-0.731859,-7.617621,0.646825
31.93,-1.719323,-4.338275,534.911331,3.416647,40.845295,-0.734685,-7.6359,0.638731
31.94,-1.7657,-4.345405,534.9879,3.37258,40.954487,-0.739284,-7.655217,0.630403
31.95,-1.821487,-4.337474,535.149566,3.329765,41.074367,-0.744614,-7.675306,0.622212
31.96,-1.882096,-4.317178,535.365389,3.289609,41.199425,-0.7495,-7.695571,0.614461
31.97,-1.941782,-4.290391,535.601947,3.252879,41.322837,-0.752993,-7.715214,0.607331
31.98,-1.995649,-4.264862,535.823003,3.219761,41.437635,-0.754598,-7.733456,0.6009
31.99,-2.041151,-4.248641,535.98913,3.190045,41.537965,-0.754329,-7.749778,0.59517
32,-2.07842,-4.248393,536.062181,3.163249,41.620339,-0.752616,-7.764088,0.59009
32.01,-2.109511,-4.267762,536.015558,3.138674,41.684635,-0.750101,-7.776758,0.585557
32.02,-2.137328,-4.306114,535.845766,3.115493,41.734524,-0.747421,-7.788533,0.581416
32.03,-2.16496,-4.358221,535.578746,3.092874,41.776932,-0.745033,-7.800334,0.577483
32.04,-2.195498,-4.415386,535.267046,3.070045,41.820431,-0.743133,-7.813003,0.573554
32.05,-2.231784,-4.467852,534.978093,3.046234,41.872951,-0.741642,-7.82704,0.569413
32.06,-2.275811,-4.507504,534.776611,3.020608,41.939589,-0.74027,-7.84245,0.564835
32.07,-2.328186,-4.529824,534.70585,2.992346,42.021267,-0.738626,-7.858763,0.559625
32.08,-2.388285,-4.534647,534.773342,2.961002,42.114622,-0.736383,-7.875228,0.553693
